"Document - Numéro du document";"Document - Code client";"Document - Code postal (facturation)";"Document - Ville (facturation)";"Document - Département (facturation)";"Document - Code Pays (facturation)";"Document - Date";"Document - Total Brut HT";"Document - Total TTC";"Ligne - Code article";"Ligne - Description commerciale en clair";"Ligne - Quantité";"Ligne - Montant Net HT";"Ligne - Montant Net TTC"
"FA00005855";"SOLAUFIL";"60800";"CREPY EN VALOIS";"OISE";"FR";"09/04/2021";"20972,00000000";"25166,40000000";"";"V/REF COMMANDE N° AS-21-01208";"";"";""
"FA00005855";"SOLAUFIL";"60800";"CREPY EN VALOIS";"OISE";"FR";"09/04/2021";"20972,00000000";"25166,40000000";"AR00002";"Fourniture et mise en place de matériel de stockage d'occasion";"1,00000000";"20972,00000000";"25166,40000000"
"FA00005855";"SOLAUFIL";"60800";"CREPY EN VALOIS";"OISE";"FR";"09/04/2021";"20972,00000000";"25166,40000000";"";"";"";"";""
"FA00005855";"SOLAUFIL";"60800";"CREPY EN VALOIS";"OISE";"FR";"09/04/2021";"20972,00000000";"25166,40000000";"";"";"";"";""
"FA00005855";"SOLAUFIL";"60800";"CREPY EN VALOIS";"OISE";"FR";"09/04/2021";"20972,00000000";"25166,40000000";"TXT00004";"COORDONNEES BANCAIRE

CIC EST 77 MONTEVRAIN
IBAN : FR76 3008 7338 3100 0204 5550 143
BIC : CMCIFRPP";"";"";""
"FA00005856";"BATIFINI";"34130";"ST AUNES";"HERAULT";"FR";"09/04/2021";"4340,00000000";"5208,00000000";"";"Transféré de : Commande N° CM00005359 du 19/03/2021.";"";"";""
"FA00005856";"BATIFINI";"34130";"ST AUNES";"HERAULT";"FR";"09/04/2021";"4340,00000000";"5208,00000000";"AR00004";"Fourniture de matériel de stockage neuf 
Suivant devis VP12020440D_1";"1,00000000";"4340,00000000";"5208,00000000"
"FA00005857";"CL01593";"83470";"ST MAXIMIN LA STE BAUME";"VAR";"FR";"09/04/2021";"2875,00000000";"3450,00000000";"";"Transféré de : Commande N° CM00005380 du 29/03/2021.";"";"";""
"FA00005857";"CL01593";"83470";"ST MAXIMIN LA STE BAUME";"VAR";"FR";"09/04/2021";"2875,00000000";"3450,00000000";"AR00027";"Fourniture de cloisons grillagées";"1,00000000";"2875,00000000";"3450,00000000"
"FA00005858";"HEPPNER76";"76800";"ST ETIENNE DU ROUVRAY";"SEINE-MARITIME";"FR";"09/04/2021";"350,00000000";"420,00000000";"";"Transféré de : Commande N° CM00005402 du 08/04/2021.";"";"";""
"FA00005858";"HEPPNER76";"76800";"ST ETIENNE DU ROUVRAY";"SEINE-MARITIME";"FR";"09/04/2021";"350,00000000";"420,00000000";"AR00026";"Audit de votre installation de rayonnages";"1,00000000";"350,00000000";"420,00000000"
"FA00005859";"GDE";"14540";"ROCQUANCOURT";"CALVADOS";"FR";"09/04/2021";"1152,00000000";"1152,00000000";"";"RELEVÉ DE COLLECTE N° PIGDE001216605";"";"";""
"FA00005859";"GDE";"14540";"ROCQUANCOURT";"CALVADOS";"FR";"09/04/2021";"1152,00000000";"1152,00000000";"AR00019";"Ferrailles à ciseller";"1,00000000";"1152,00000000";"1152,00000000"
"FA00005859";"GDE";"14540";"ROCQUANCOURT";"CALVADOS";"FR";"09/04/2021";"1152,00000000";"1152,00000000";"";"soit 5.760 tonnes à 200 euros/tonne
";"";"";""
"FA00005859";"GDE";"14540";"ROCQUANCOURT";"CALVADOS";"FR";"09/04/2021";"1152,00000000";"1152,00000000";"";"";"";"";""
"FA00005859";"GDE";"14540";"ROCQUANCOURT";"CALVADOS";"FR";"09/04/2021";"1152,00000000";"1152,00000000";"";"";"";"";""
"FA00005859";"GDE";"14540";"ROCQUANCOURT";"CALVADOS";"FR";"09/04/2021";"1152,00000000";"1152,00000000";"";"";"";"";""
"FA00005860";"KLUBB";"77164";"FERRIERES";"SEINE-ET-MARNE";"FR";"09/04/2021";"2090,00000000";"2508,00000000";"";"Transféré de : Commande N° CM00005361 du 22/03/2021.";"";"";""
"FA00005860";"KLUBB";"77164";"FERRIERES";"SEINE-ET-MARNE";"FR";"09/04/2021";"2090,00000000";"2508,00000000";"";"V/REF COMMANDE N° CF1813050";"";"";""
"FA00005860";"KLUBB";"77164";"FERRIERES";"SEINE-ET-MARNE";"FR";"09/04/2021";"2090,00000000";"2508,00000000";"AR00004";"Fourniture de matériel de stockage neuf ";"1,00000000";"2090,00000000";"2508,00000000"
"FA00005861";"VANDEMOORTELE51";"35370";"TORCE";"ILLE-ET-VILAINE";"FR";"09/04/2021";"1051,00000000";"1261,20000000";"";"Transféré de : Bon de livraison N° BL00002355 du 07/04/2021.";"";"";""
"FA00005861";"VANDEMOORTELE51";"35370";"TORCE";"ILLE-ET-VILAINE";"FR";"09/04/2021";"1051,00000000";"1261,20000000";"";"Transféré de : Commande N° CM00005300 du 22/02/2021.";"";"";""
"FA00005861";"VANDEMOORTELE51";"35370";"TORCE";"ILLE-ET-VILAINE";"FR";"09/04/2021";"1051,00000000";"1261,20000000";"";"V/REF COMMANDE N° 4502262132";"";"";""
"FA00005861";"VANDEMOORTELE51";"35370";"TORCE";"ILLE-ET-VILAINE";"FR";"09/04/2021";"1051,00000000";"1261,20000000";"AR00001";"Fourniture de matériel de stockage d'occasion site de GARANCIERES EN BEAUCE
";"1,00000000";"1051,00000000";"1261,20000000"
"FA00005862";"SAVETIER";"94587";"RUNGIS CEDEX";"VAL-DE-MARNE";"FR";"09/04/2021";"408,00000000";"489,60000000";"";"Transféré de : Commande N° CM00005371 du 25/03/2021.";"";"";""
"FA00005862";"SAVETIER";"94587";"RUNGIS CEDEX";"VAL-DE-MARNE";"FR";"09/04/2021";"408,00000000";"489,60000000";"";"Suivant devis N° VP210304452D";"";"";""
"FA00005862";"SAVETIER";"94587";"RUNGIS CEDEX";"VAL-DE-MARNE";"FR";"09/04/2021";"408,00000000";"489,60000000";"AR00004";"Fourniture de matériel de stockage neuf ";"1,00000000";"408,00000000";"489,60000000"
"FA00005863";"SERIMCO";"78801";"HOUILLES CEDEX";"";"FR";"09/04/2021";"1948,75000000";"2338,50000000";"";"Transféré de : Commande N° CM00005373 du 25/03/2021.";"";"";""
"FA00005863";"SERIMCO";"78801";"HOUILLES CEDEX";"";"FR";"09/04/2021";"1948,75000000";"2338,50000000";"AR00004";"Fourniture de matériel de stockage neuf
10 Bacs
suivant commande 43642";"1,00000000";"1938,00000000";"2325,60000000"
"FA00005863";"SERIMCO";"78801";"HOUILLES CEDEX";"";"FR";"09/04/2021";"1948,75000000";"2338,50000000";"AR00023";"Eco contribution";"1,00000000";"10,75000000";"12,90000000"
"FA00005863";"SERIMCO";"78801";"HOUILLES CEDEX";"";"FR";"09/04/2021";"1948,75000000";"2338,50000000";"";"";"";"";""
"FA00005863";"SERIMCO";"78801";"HOUILLES CEDEX";"";"FR";"09/04/2021";"1948,75000000";"2338,50000000";"";"";"";"";""
"FA00005863";"SERIMCO";"78801";"HOUILLES CEDEX";"";"FR";"09/04/2021";"1948,75000000";"2338,50000000";"TXT00004";"COORDONNEES BANCAIRE

CIC EST 77 MONTEVRAIN
IBAN : FR76 3008 7338 3100 0204 5550 143
BIC : CMCIFRPP";"";"";""
"FA00005864";"DPS";"92390";"VILLENEUVE LA GARENNE";"HAUTS-DE-SEINE";"FR";"16/04/2021";"40000,00000000";"48000,00000000";"";"Transféré de : Bon de livraison N° BL00002354 du 07/04/2021.";"";"";""
"FA00005864";"DPS";"92390";"VILLENEUVE LA GARENNE";"HAUTS-DE-SEINE";"FR";"16/04/2021";"40000,00000000";"48000,00000000";"AR00002";"Fourniture et mise en place de matériel de stockage d'occasion";"1,00000000";"40000,00000000";"48000,00000000"
"FA00005865";"DIVERSLR";"77100";"MAREUIL LES MEAUX";"SEINE-ET-MARNE";"FR";"19/04/2021";"175,50000000";"210,60000000";"AR00001";"Fourniture de matériel de stockage d'occasion 
6 lisses de 2700 mm intercraft
";"1,00000000";"175,50000000";"210,60000000"
"FA00006947";"DIVERS";"95500";"LE THILLAY";"VAL-D'OISE";"FR";"04/11/2022";"150,00000000";"180,00000000";"AR00021";"1 échelle 8000*1100 mm POLYPAL
";"1,00000000";"150,00000000";"180,00000000"
"FA00006286";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"2932,80000000";"3519,36000000";"";"Transféré de : Bon de livraison N° BL00002551 du 14/10/2021.";"";"";""
"FA00006286";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"2932,80000000";"3519,36000000";"";"Transféré de : Commande N° CM00005709 du 05/10/2021.";"";"";""
"FA00006286";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"2932,80000000";"3519,36000000";"";"Suivant commande N° CF2110-1523";"";"";""
"FA00006286";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"2932,80000000";"3519,36000000";"AR00001";"Fourniture de matériel de stockage
";"1,00000000";"2932,80000000";"3519,36000000"
"FA00006287";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"430,00000000";"516,00000000";"";"Transféré de : Bon de livraison N° BL00002558 du 20/10/2021.";"";"";""
"FA00006287";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"430,00000000";"516,00000000";"";"Transféré de : Commande N° CM00005712 du 08/10/2021.";"";"";""
"FA00006287";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"430,00000000";"516,00000000";"";"Suivant commande N° CF2110-1526";"";"";""
"FA00006287";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"430,00000000";"516,00000000";"AR00001";"Fourniture de matériel de stockage
";"1,00000000";"430,00000000";"516,00000000"
"FA00006288";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"736,80000000";"884,16000000";"";"Transféré de : Bon de livraison N° BL00002563 du 26/10/2021.";"";"";""
"FA00006288";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"736,80000000";"884,16000000";"";"Transféré de : Commande N° CM00005727 du 14/10/2021.";"";"";""
"FA00006288";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"736,80000000";"884,16000000";"";"Suivant commande N° CF2110-1530";"";"";""
"FA00006288";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"736,80000000";"884,16000000";"AR00001";"Fourniture de matériel de stockage
";"1,00000000";"736,80000000";"884,16000000"
"FA00006289";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"1294,80000000";"1553,76000000";"";"Transféré de : Bon de livraison N° BL00002567 du 28/10/2021.";"";"";""
"FA00006289";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"1294,80000000";"1553,76000000";"";"Transféré de : Commande N° CM00005720 du 11/10/2021.";"";"";""
"FA00006289";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"1294,80000000";"1553,76000000";"";"Suivant commande N° CF2110-1528";"";"";""
"FA00006289";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"04/11/2021";"1294,80000000";"1553,76000000";"AR00001";"Fourniture de matériel de stockage
";"1,00000000";"1294,80000000";"1553,76000000"
"FA00006290";"BERNARD";"95505";"GONESSE CEDEX";"VAL-D'OISE";"FR";"04/11/2021";"1815,00000000";"2178,00000000";"";"Transféré de : Bon de livraison N° BL00002565 du 28/10/2021.";"";"";""
"FA00006290";"BERNARD";"95505";"GONESSE CEDEX";"VAL-D'OISE";"FR";"04/11/2021";"1815,00000000";"2178,00000000";"";"Transféré de : Commande N° CM00005736 du 20/10/2021.";"";"";""
"FA00006290";"BERNARD";"95505";"GONESSE CEDEX";"VAL-D'OISE";"FR";"04/11/2021";"1815,00000000";"2178,00000000";"";"V/REF COMMANDE N°POL253434-2";"";"";""
"FA00006290";"BERNARD";"95505";"GONESSE CEDEX";"VAL-D'OISE";"FR";"04/11/2021";"1815,00000000";"2178,00000000";"AR00002";"Fourniture de
2 échelles de 6000 mm
2 lisses de 1850 mm
28 lisses de 2700 mm";"1,00000000";"1815,00000000";"2178,00000000"
"FA00006291";"KALYANI";"95140";"GARGES LES GONESSE";"VAL-D'OISE";"FR";"04/11/2021";"16000,00000000";"19200,00000000";"";"Transféré de : Bon de livraison N° BL00002546 du 08/10/2021.";"";"";""
"FA00006291";"KALYANI";"95140";"GARGES LES GONESSE";"VAL-D'OISE";"FR";"04/11/2021";"16000,00000000";"19200,00000000";"";"Transféré de : Commande N° CM00005706 du 05/10/2021.";"";"";""
"FA00006291";"KALYANI";"95140";"GARGES LES GONESSE";"VAL-D'OISE";"FR";"04/11/2021";"16000,00000000";"19200,00000000";"";"Suivant devis N° FC210904721D";"";"";""
"FA00006291";"KALYANI";"95140";"GARGES LES GONESSE";"VAL-D'OISE";"FR";"04/11/2021";"16000,00000000";"19200,00000000";"AR00002";"Fourniture de 1260 plateaux fils 880*1100 mm neuf et occasion site de GONESSE";"1,00000000";"16000,00000000";"19200,00000000"
"FA00006291";"KALYANI";"95140";"GARGES LES GONESSE";"VAL-D'OISE";"FR";"04/11/2021";"16000,00000000";"19200,00000000";"";"";"";"";""
"FA00006291";"KALYANI";"95140";"GARGES LES GONESSE";"VAL-D'OISE";"FR";"04/11/2021";"16000,00000000";"19200,00000000";"TXT00004";"COORDONNÉES BANCAIRE
IBAN : FR76 3008 7338 3100 0204 5550 143
BIC : CMCIFRPP";"";"";""
"FA00006292";"DYNAMICLED";"75012";"PARIS 12EME ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"507,00000000";"608,40000000";"";"Transféré de : Commande N° CM00005754 du 28/10/2021.";"";"";""
"FA00006292";"DYNAMICLED";"75012";"PARIS 12EME ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"507,00000000";"608,40000000";"AR00004";"Fourniture de matériel de stockage neuf site de LOGNES";"1,00000000";"507,00000000";"608,40000000"
"FA00006292";"DYNAMICLED";"75012";"PARIS 12EME ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"507,00000000";"608,40000000";"";"";"";"";""
"FA00006292";"DYNAMICLED";"75012";"PARIS 12EME ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"507,00000000";"608,40000000";"TXT00004";"COORDONNÉES BANCAIRE
IBAN : FR76 3008 7338 3100 0204 5550 143
BIC : CMCIFRPP";"";"";""
"FA00006293";"COMMEDESGARCONS";"75001";"PARIS 1ER ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"100000,00000000";"120000,00000000";"";"Transféré de : Commande N° CM00005513 du 27/05/2021.";"";"";""
"FA00006293";"COMMEDESGARCONS";"75001";"PARIS 1ER ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"100000,00000000";"120000,00000000";"";"Suivant devis N° FC201004064.3D";"";"";""
"FA00006293";"COMMEDESGARCONS";"75001";"PARIS 1ER ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"100000,00000000";"120000,00000000";"AR00006";"Fourniture et mise en place d'une plate forme de stockage neuve site de PANTIN";"1,00000000";"100000,00000000";"120000,00000000"
"FA00006293";"COMMEDESGARCONS";"75001";"PARIS 1ER ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"100000,00000000";"120000,00000000";"";"";"";"";""
"FA00006293";"COMMEDESGARCONS";"75001";"PARIS 1ER ARRONDISSEMENT";"PARIS";"FR";"04/11/2021";"100000,00000000";"120000,00000000";"TXT00004";"COORDONNÉES BANCAIRE
IBAN : FR76 3008 7338 3100 0204 5550 143
BIC : CMCIFRPP";"";"";""
"FA00006335";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"29/11/2021";"269,35000000";"308,74000000";"";"Location SUV 3008 du 15/11/2021 au 30/11/2021";"";"";""
"FA00006335";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"29/11/2021";"269,35000000";"308,74000000";"AR00021";"Loyer
";"1,00000000";"196,97000000";"236,36000000"
"FA00006335";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"29/11/2021";"269,35000000";"308,74000000";"AR00026";"Perte financière ";"1,00000000";"8,95000000";"8,95000000"
"FA00006335";"RAYSER";"77706";"MARNE LA VALLEE CEDEX 4";"SEINE-ET-MARNE";"FR";"29/11/2021";"269,35000000";"308,74000000";"AR00020";"Assurance";"1,00000000";"63,43000000";"63,43000000"
"FA00005909";"DIVERST";"64026";"ROSETO DEGLI ABRUZZI";"";"IT";"23/04/2021";"2010,00000000";"2010,00000000";"";"Dossier : VM MATERIAUX";"";"";""
"FA00005909";"DIVERST";"64026";"ROSETO DEGLI ABRUZZI";"";"IT";"23/04/2021";"2010,00000000";"2010,00000000";"AR00020";"Frais monteurs";"1,00000000";"1800,00000000";"1800,00000000"
"FA00005909";"DIVERST";"64026";"ROSETO DEGLI ABRUZZI";"";"IT";"23/04/2021";"2010,00000000";"2010,00000000";"AR00020";"Frais location nacelle";"1,00000000";"210,00000000";"210,00000000"
"FA00005910";"FOLIO";"95204";"SARCELLES CEDEX";"VAL-D'OISE";"FR";"23/04/2021";"58530,00000000";"70236,00000000";"";"Transféré de : Bon de livraison N° BL00002348 du 07/04/2021.";"";"";""
"FA00005910";"FOLIO";"95204";"SARCELLES CEDEX";"VAL-D'OISE";"FR";"23/04/2021";"58530,00000000";"70236,00000000";"";"Transféré de : Commande N° CM00005164 du 22/12/2020.";"";"";""
"FA00005910";"FOLIO";"95204";"SARCELLES CEDEX";"VAL-D'OISE";"FR";"23/04/2021";"58530,00000000";"70236,00000000";"";"Suivant devis N° FC200803950.1D";"";"";""
"FA00005910";"FOLIO";"95204";"SARCELLES CEDEX";"VAL-D'OISE";"FR";"23/04/2021";"58530,00000000";"70236,00000000";"AR00002";"Fourniture et mise en place de matériel de stockage, plate forme et cloisons";"1,00000000";"52000,00000000";"62400,00000000"
"FA00005910";"FOLIO";"95204";"SARCELLES CEDEX";"VAL-D'OISE";"FR";"23/04/2021";"58530,00000000";"70236,00000000";"";"";"";"";""
"FA00005910";"FOLIO";"95204";"SARCELLES CEDEX";"VAL-D'OISE";"FR";"23/04/2021";"58530,00000000";"70236,00000000";"AR00012";"Complément de commande N°5647";"1,00000000";"6530,00000000";"7836,00000000"
"FA00005911";"DIVERST";"78520";"LIMAY";"YVELINES";"FR";"23/04/2021";"556,00000000";"667,20000000";"";"Transféré de : Commande N° CM00005397 du 08/04/2021.";"";"";""
"FA00005911";"DIVERST";"78520";"LIMAY";"YVELINES";"FR";"23/04/2021";"556,00000000";"667,20000000";"AR00001";"Fourniture de matériel de stockage d'occasion 
5 échelles de 4500 mm
12 lisses de 2700 mm
chevilles, goupilles
";"1,00000000";"556,00000000";"667,20000000"
"FA00006531";"LEOPARD";"28700";"AUNAY SOUS AUNEAU";"EURE-ET-LOIR";"FR";"15/03/2022";"1050,00000000";"1260,00000000";"";"Transféré de : Commande N° CM00005925 du 17/02/2022.";"";"";""
"FA00006531";"LEOPARD";"28700";"AUNAY SOUS AUNEAU";"EURE-ET-LOIR";"FR";"15/03/2022";"1050,00000000";"1260,00000000";"";"Suivant commande N° 202202005";"";"";""
"FA00006531";"LEOPARD";"28700";"AUNAY SOUS AUNEAU";"EURE-ET-LOIR";"FR";"15/03/2022";"1050,00000000";"1260,00000000";"AR00001";"2 bacs de rétention 2400L
";"1,00000000";"1050,00000000";"1260,00000000"
"FA00005912";"CL01617";"77580";"VILLIERS SUR MORIN";"SEINE-ET-MARNE";"FR";"23/04/2021";"270,00000000";"324,00000000";"";"Transféré de : Commande N° CM00005389 du 02/04/2021.";"";"";""
"FA00005912";"CL01617";"77580";"VILLIERS SUR MORIN";"SEINE-ET-MARNE";"FR";"23/04/2021";"270,00000000";"324,00000000";"AR00001";"Fourniture de matériel de stockage d'occasion 
";"1,00000000";"270,00000000";"324,00000000"
"FA00005912";"CL01617";"77580";"VILLIERS SUR MORIN";"SEINE-ET-MARNE";"FR";"23/04/2021";"270,00000000";"324,00000000";"";"SUIVANT VOTRE COMMANDE FBC210331-1";"";"";""
"FA00006294";"BOULANGER";"62971";"ARRAS CEDEX 9";"PAS-DE-CALAIS";"FR";"04/11/2021";"3660,00000000";"4392,00000000";"";"Transféré de : Commande N° CM00005707 du 05/10/2021.";"";"";""
"FA00006294";"BOULANGER";"62971";"ARRAS CEDEX 9";"PAS-DE-CALAIS";"FR";"04/11/2021";"3660,00000000";"4392,00000000";"";"Demande d'intervention : N° 44627";"";"";""
"FA00006294";"BOULANGER";"62971";"ARRAS CEDEX 9";"PAS-DE-CALAIS";"FR";"04/11/2021";"3660,00000000";"4392,00000000";"AR00013";"Remise en Conformité de vos rayonnages site de VELIZY 2";"1,00000000";"3660,00000000";"4392,00000000"
"FA00005913";"ONE";"27370";"LA SAUSSAYE";"EURE";"FR";"23/04/2021";"4189,00000000";"5026,80000000";"";"Transféré de : Bon de livraison N° BL00002349 du 07/04/2021.";"";"";""
"FA00005913";"ONE";"27370";"LA SAUSSAYE";"EURE";"FR";"23/04/2021";"4189,00000000";"5026,80000000";"";"Transféré de : Commande N° CM00005381 du 29/03/2021.";"";"";""
"FA00005913";"ONE";"27370";"LA SAUSSAYE";"EURE";"FR";"23/04/2021";"4189,00000000";"5026,80000000";"";"Suivant devis N° TR210326.2";"";"";""
"FA00005913";"ONE";"27370";"LA SAUSSAYE";"EURE";"FR";"23/04/2021";"4189,00000000";"5026,80000000";"AR00002";"Fourniture et mise en place de matériel de stockage ";"1,00000000";"4189,00000000";"5026,80000000"
"FA00005913";"ONE";"27370";"LA SAUSSAYE";"EURE";"FR";"23/04/2021";"4189,00000000";"5026,80000000";"";"";"";"";""
"FA00005913";"ONE";"27370";"LA SAUSSAYE";"EURE";"FR";"23/04/2021";"4189,00000000";"5026,80000000";"TXT00004";"COORDONNEES BANCAIRE

CIC EST 77 MONTEVRAIN
IBAN : FR76 3008 7338 3100 0204 5550 143
BIC : CMCIFRPP";"";"";""
"FA00005928";"BLACKOUT";"93120";"LA COURNEUVE";"SEINE-ST-DENIS";"FR";"30/04/2021";"840,00000000";"1008,00000000";"";"Transféré de : Commande N° CM00005472 du 20/04/2021.";"";"";""
"FA00005928";"BLACKOUT";"93120";"LA COURNEUVE";"SEINE-ST-DENIS";"FR";"30/04/2021";"840,00000000";"1008,00000000";"";"Suiavnt devis N° HL210419";"";"";""
"FA00005928";"BLACKOUT";"93120";"LA COURNEUVE";"SEINE-ST-DENIS";"FR";"30/04/2021";"840,00000000";"1008,00000000";"AR00004";"Fourniture de matériel de stockage neuf ";"1,00000000";"840,00000000";"1008,00000000"
"FA00005929";"CL01593";"95074";"CERGY PONTOISE CEDEX";"VAL-D'OISE";"FR";"30/04/2021";"6800,00000000";"8160,00000000";"";"Transféré de : Commande N° CM00005379 du 29/03/2021.";"";"";""
"FA00005929";"CL01593";"95074";"CERGY PONTOISE CEDEX";"VAL-D'OISE";"FR";"30/04/2021";"6800,00000000";"8160,00000000";"";"Suivant commande N° 117 S13 SC 21 03";"";"";""
"FA00005929";"CL01593";"95074";"CERGY PONTOISE CEDEX";"VAL-D'OISE";"FR";"30/04/2021";"6800,00000000";"8160,00000000";"AR00003";"Fourniture et mise en place de matériel de stockage neuf tubulaire site de SALON DE PROVENCE";"1,00000000";"6800,00000000";"8160,00000000"
"FA00005930";"CL01593";"95074";"CERGY PONTOISE CEDEX";"VAL-D'OISE";"FR";"30/04/2021";"12550,00000000";"15060,00000000";"";"Transféré de : Commande N° CM00005456 du 22/04/2021.";"";"";""
"FA00005930";"CL01593";"95074";"CERGY PONTOISE CEDEX";"VAL-D'OISE";"FR";"30/04/2021";"12550,00000000";"15060,00000000";"";"Suivant devis N° VP210204342D";"";"";""
"FA00005930";"CL01593";"95074";"CERGY PONTOISE CEDEX";"VAL-D'OISE";"FR";"30/04/2021";"12550,00000000";"15060,00000000";"AR00003";"Fourniture et mise en place de matériel de stockage site de SALON DE PROVENCE";"1,00000000";"12550,00000000";"15060,00000000"
"FA00005931";"SILMAP";"92230";"GENNEVILLIERS";"HAUTS-DE-SEINE";"FR";"30/04/2021";"10200,00000000";"12240,00000000";"";"Transféré de : Commande N° CM00005314 du 26/02/2021.";"";"";""
"FA00005931";"SILMAP";"92230";"GENNEVILLIERS";"HAUTS-DE-SEINE";"FR";"30/04/2021";"10200,00000000";"12240,00000000";"AR00002";"Fourniture et mise en place de matériel de stockage d'occasion";"1,00000000";"10200,00000000";"12240,00000000"
"FA00005932";"SECLINDSAY";"76300";"SOTTEVILLE LES ROUEN";"SEINE-MARITIME";"FR";"30/04/2021";"64000,00000000";"76800,00000000";"";"Transféré de : Commande N° CM00005278 du 15/02/2021.";"";"";""
"FA00005932";"SECLINDSAY";"76300";"SOTTEVILLE LES ROUEN";"SEINE-MARITIME";"FR";"30/04/2021";"64000,00000000";"76800,00000000";"";"Suivant devis N° JJB18030170D";"";"";""
"FA00005932";"SECLINDSAY";"76300";"SOTTEVILLE LES ROUEN";"SEINE-MARITIME";"FR";"30/04/2021";"64000,00000000";"76800,00000000";"AR00007";"Mise en place de Plate forme
Cloisons grillagées cantilevers neufs
Mise en place de racks à palettes occasion
";"1,00000000";"64000,00000000";"76800,00000000"
